t_id,update_time,h_cur,h_vol,h_set,h_pow,h_vel,h_tor,unknow_1,unknow_2,c_cur,c_vol,c_set,c_pow,c_vel,c_tor,unknow_3,unknow_4,s_cur,s_vol,s_set,s_pow,s_vel,s_tor,unknow_5,unknow_6,unknow_7,lw_cur,lw_vol,lw_set,lw_pow,lw_vel,lw_tor,unknow_8,unknow_9,rw_cur,rw_vol,rw_set,rw_pow,rw_vel,rw_tor,unknow_10,unknow_11,x,y,z,tilt,yaw,speed,mode,latitude,longitude,cro_for,cro_bac,swi_left,swi_right,dip_order,dip_work,dig_indicate,walk_mode_indicate,walk_mode,dig_mode,server_time,d_number
39373464,2023/4/2 17:59:20,7442,224,0,-5294,-2122,4,-3,0,3529,1853,2763,222,2711,18,222,-899,5016,8051,4326,4340,-1256,2560,11978,3477,-14912,0,0,0,0,-3722,5120,0,0,1,0,-2764,0,2217,7168,0,0,3212475.388,570536.7433,175.9,-1.9833,97.8795,3.948464,4,,,,,,,,44,,,30,32,17:59:21,18
39373465,2023/4/2 17:59:21,7500,223,0,-5343,-5313,0,0,0,3560,952,1370,-362,1536,-25,-363,15118,3372,7922,0,-13,-1302,-11264,11955,531,-31408,2,0,0,0,-3722,5120,0,0,1,0,-1399,0,2217,7168,0,0,3212474.901,570535.6747,175.9,-1.4302,108.8557,4.470728,4,,,,,,,,44,,,30,32,17:59:22,18
39373466,2023/4/2 17:59:22,7508,221,0,-5347,-2123,0,0,0,3503,91,0,-272,13,-1,-273,24942,3685,7828,0,51,-1346,-28160,11825,41,-28096,1,0,0,0,-3722,5120,0,0,1,0,0,0,2217,7168,0,0,3212474.617,570534.5236,176,-0.7599,120.4938,4.483692,4,,,,,,,,44,,,30,32,17:59:23,18
39373467,2023/4/2 17:59:23,7257,217,0,-5129,3747,-3,1,0,3543,83,0,-465,3,0,-466,-18446,3340,7898,0,12,-1390,-25088,11899,-8,9920,1,0,0,0,-3722,5120,0,0,1,0,0,0,2217,7168,0,0,3212474.573,570533.3548,176,-0.2866,131.7372,4.165148,4,,,,,,,,44,,,30,32,17:59:24,18
39373468,2023/4/2 17:59:24,7216,215,0,-5093,4729,0,0,0,3546,81,0,-466,0,0,-467,-7288,3315,7557,0,4,-1433,18944,11373,25,-8098,2,0,0,0,-3722,5120,0,0,1,0,0,0,2217,7168,0,0,3212474.75,570532.2172,176,-0.51,142.4959,4.113292,4,,,,,,,,44,,,30,32,17:59:25,18
39373469,2023/4/2 17:59:25,7214,214,0,-5093,329,0,0,0,3538,82,0,-430,-2,0,-431,26512,3691,7386,0,-28,-1475,-11776,11119,-7,-23996,1,0,0,0,-3722,5120,0,0,2,0,0,0,2217,7168,0,0,3212475.15,570531.143,176,-0.2361,153.6513,4.042916,4,,,,,,,,44,,,30,32,17:59:26,18
39373470,2023/4/2 17:59:26,7223,216,0,-5098,-4468,0,0,0,3555,2138,3097,527,3206,264,527,-30444,3395,7211,0,14,-1516,-13312,10871,14,29268,1,0,0,0,-3722,5120,0,0,1,0,-3095,0,2217,7168,0,0,3212475.699,570530.1979,176,-1.1267,163.8284,3.86142,4,,,,,,,,44,,,30,32,17:59:27,18
39373471,2023/4/2 17:59:27,7232,209,0,-5108,-4205,0,0,0,3587,4678,6944,706,6867,644,706,-24216,5226,6417,-5169,-5176,-1554,20480,9772,-3072,-27570,1,0,-3,0,-3722,5120,0,0,1,0,-6931,0,2217,7168,0,0,3212476.377,570529.3981,176,-0.4693,174.3263,3.885496,4,,,,,,,,44,,,30,32,17:59:28,18
39373472,2023/4/2 17:59:28,7174,212,0,-5058,741,0,0,0,3592,4822,7301,326,7229,113,326,23090,7782,5509,-9069,-9039,-1589,-17408,8466,-4846,13753,2,0,0,0,-3722,5120,0,0,1,0,-7296,0,2217,7168,0,0,3212477.168,570528.7762,176.1,0.2421,183.8895,3.383604,4,,,,,,,,44,,,30,32,17:59:29,18
39373473,2023/4/2 17:59:29,7706,2752,-2005,-5551,-5047,-2093,725,-143,3493,3884,5639,-288,5762,98,-289,13618,9199,4102,-11016,-11013,-1617,-5632,6385,-4329,-20071,0,0,1994,0,-3722,5120,0,0,1,0,-5633,0,2217,7168,0,0,3212477.941,570528.3168,176.1,0.4296,192.2325,2.929864,4,,,,,,,,44,,,30,32,17:59:30,18
39373474,2023/4/2 17:59:30,6893,194,0,-4836,-46,27,-5,0,3600,2099,3097,752,3117,164,752,-3672,7951,2736,-9149,-9174,-1637,-23040,4345,-2651,9279,1,0,-5,0,-3722,5120,0,0,0,0,-3090,0,2217,7168,0,0,3212478.567,570528.0694,176,0.3714,198.9307,2.122392,4,,,,,,,,44,,,30,32,17:59:31,18
39373475,2023/4/2 17:59:31,6632,248,0,-4597,-3947,-83,0,0,3496,1483,1325,114,2233,111,114,-4806,5743,1931,-5873,-5765,-1650,3584,3129,-1009,26948,1,0,0,0,-3722,5120,0,0,2,0,-1416,0,2217,7168,0,0,3212479.028,570527.9204,176.1,0.8192,203.4559,1.501972,4,,,,,,,,44,,,30,32,17:59:32,18
39373476,2023/4/2 17:59:32,4721,2659,-2038,-2823,-2869,-2098,392,17,4646,4630,4744,2331,6800,1250,2331,-24752,8265,644,-9577,-9574,-1659,18432,1206,-774,19729,0,0,2036,0,-3722,5120,0,0,2,0,-5313,0,2217,7168,0,0,3212479.342,570527.8535,176.1,1.7316,206.6695,0.966744,4,,,,,,,,44,,,30,32,17:59:33,18
39373477,2023/4/2 17:59:33,4998,2456,-1965,-3083,-2920,-1978,367,-16,3918,293,0,-1309,517,-138,-1310,-624,11201,1487,-13606,-13547,-1659,1024,-1344,820,17657,1,0,1955,0,-3722,7168,0,0,2,0,0,0,2217,7168,0,0,3212479.526,570527.8199,176.1,0.9928,208.1889,0.5093,4,,,,,,,,44,,,30,34,17:59:34,18
39373478,2023/4/2 17:59:34,4509,131,0,-2571,-3000,3,0,0,3542,89,0,381,-11,0,381,-4520,11070,3823,-13662,-13637,-1647,17920,-4969,3777,-11920,0,0,0,0,-3722,23552,154,0,2,0,0,0,2217,7168,0,0,3212479.471,570527.8203,176.1,0.3416,207.5972,0.63894,4,,,,,,,,44,,,30,34,17:59:35,18
39373479,2023/4/2 17:59:35,4555,128,0,-2609,-1981,0,0,0,3632,82,0,758,-48,-1,758,17608,11104,5950,-13729,-13702,-1622,5632,-8247,6524,-2952,1,0,0,0,-3722,30720,14,0,1,0,0,0,2217,7168,0,0,3212479.065,570527.8877,176.1,1.12,204.096,1.989048,4,,,,,,,,44,,,30,35,17:59:36,18
39373480,2023/4/2 17:59:36,4561,130,0,-2607,-289,0,0,0,3720,84,0,1001,-9,0,1001,560,11184,8270,-13739,-13743,-1586,-4608,-11768,9788,-25374,0,0,0,0,-3722,30720,0,0,1,0,0,0,2217,7168,0,0,3212478.383,570528.1193,176,1.1642,197.3289,3.163216,4,,,,,,,,44,,,30,35,17:59:37,18
39373481,2023/4/2 17:59:37,4561,130,0,-2608,1513,0,0,0,3962,97,0,1478,-22,-2,1478,-22616,11163,10349,-13738,-13663,-1536,9728,-14776,12358,-12874,2,0,0,0,-3722,30720,0,0,2,0,0,0,2217,7168,0,0,3212477.425,570528.6123,176.1,0.3426,186.5037,4.355904,4,,,,,,,,44,,,30,35,17:59:38,18
39373482,2023/4/2 17:59:38,3367,2479,4531,52,334,2077,10,1665,4133,115,0,1741,-21,-2,1741,18032,6296,11005,-6044,-6363,-1476,-24064,-17414,9020,31702,1,0,-4834,0,-3722,30720,0,0,2,0,0,0,2217,7168,0,0,3212476.359,570529.4469,176.1,0.0506,173.394,5.517108,4,,,,,,,,44,,,30,35,17:59:39,18
39373483,2023/4/2 17:59:39,3162,10109,10769,-391,-2291,8621,-151,1665,4264,112,0,1929,-5,0,1929,18720,4303,10786,5011,4816,-1411,19968,-17387,-4326,12288,1,0,-10778,0,-3722,30720,0,0,1,0,0,0,2217,7168,0,0,3212475.314,570530.7686,176.1,-0.2347,157.5512,6.56534,4,,,,,,,,44,,,30,35,17:59:40,18
39373484,2023/4/2 17:59:40,5016,11322,13419,-2485,1816,13415,-1960,41,6909,4803,7899,4730,6691,1686,4730,21856,7058,10364,7410,7516,-1350,13312,-15661,-7147,-18240,0,0,-13428,0,-3722,26624,-24,0,0,0,-7859,0,2217,7168,0,0,3212474.751,570532.3795,176,-0.4872,140.6623,6.37088,4,,,,,,,,44,,,30,35,17:59:41,18
39373485,2023/4/2 17:59:41,9485,11867,8439,-4790,-3748,10075,-3313,-2081,5117,3170,4660,2971,4623,712,2971,-14576,5335,9421,4822,4876,-1295,-30208,-14274,-4253,-29496,1,0,-8428,0,-3722,26624,0,0,1,0,-4662,0,2217,7168,0,0,3212474.595,570533.9392,176,-1.0204,125.773,5.443028,4,,,,,,,,44,,,30,35,17:59:42,18
39373486,2023/4/2 17:59:42,3985,5170,4494,-1921,2450,4453,-683,-11,6921,3572,5533,4763,5105,991,4763,19616,3221,8965,0,35,-1243,23552,-13497,6,15496,1,0,-4513,0,-3722,26624,0,0,1,0,-5492,0,2217,7168,0,0,3212474.788,570535.3182,176,-0.8546,112.4098,4.976324,4,,,,,,,,44,,,30,35,17:59:43,18
39373487,2023/4/2 17:59:43,3200,9643,9065,120,636,8218,51,1665,4229,4352,5449,1958,6438,1009,1958,3224,3613,9199,0,41,-1191,9216,-13876,26,-25768,0,0,-9066,0,-3722,26624,0,0,3,0,-5515,0,2217,7168,0,0,3212475.313,570536.5814,176,-1.4205,99.198,4.959656,4,,,,,,,,44,,,30,35,17:59:44,18
39373488,2023/4/2 17:59:44,3935,5694,4973,-1857,1619,4929,-788,-97,9352,3902,6838,6851,5341,1671,6851,-19520,4295,9176,3441,3450,-1140,-12288,-13917,-2903,-4888,0,0,-4988,0,-3722,26624,0,0,2,0,-6840,0,2217,7168,0,0,3212476.096,570537.6969,176,-2.49,86.2582,4.941136,4,,,,,,,,44,,,30,35,17:59:45,18
39373489,2023/4/2 17:59:45,3760,10317,8858,-1628,-2791,8905,-503,72,7482,5041,7257,5275,7213,2231,5275,4352,5143,8069,5051,5024,-1091,1536,-12287,-3828,20260,1,0,-8873,0,-3722,26624,0,0,1,0,-7264,0,2217,7168,0,0,3212477.117,570538.5836,175.9,-0.8366,72.9239,4.811496,4,,,,,,,,44,,,30,35,17:59:46,18
39373490,2023/4/2 17:59:46,801,10552,13651,-213,1019,13442,123,944,7474,2394,3223,5222,3070,984,5222,5280,10745,6448,13014,12994,-1049,15872,-9841,-7593,-22372,1,0,-13680,0,-3722,25088,0,0,2,0,-3189,0,2217,7168,0,0,3212478.174,570539.1779,175.9,-1.3412,61.3419,4.387388,4,,,,,,,,44,,,30,35,17:59:47,18
39373491,2023/4/2 17:59:47,2499,10875,14335,-1108,853,14338,-844,-37,9486,4302,5809,6994,5862,2511,6994,18336,11407,3761,14098,14047,-1020,-14336,-5930,-5280,-26720,2,0,-14337,0,-3722,7680,-101,0,0,0,-5814,0,2217,7168,0,0,3212479.211,570539.4962,175.8,-2.0032,51.0878,3.405828,4,,,,,,,,44,,,30,35,17:59:48,18
39373492,2023/4/2 17:59:48,2193,10878,14222,-589,-377,14263,-707,-120,11594,1976,2501,8758,2321,1172,8758,3904,11457,639,14083,14037,-1006,28672,-1386,-1688,32644,1,0,-14170,0,-3722,1536,-19,0,1,0,-2501,0,2217,7168,0,0,3212479.877,570539.6382,175.8,-1.976,44.6058,1.857556,4,,,,,,,,44,,,30,35,17:59:49,18
39373493,2023/4/2 17:59:49,4436,9191,1327,-2845,-3134,7942,-1866,-2081,11814,356,0,8933,-168,11,8933,-32448,10445,2687,12911,12916,-1009,-29696,2971,1911,2900,1,0,-180,0,-3722,1536,0,0,1,0,0,0,2217,7168,0,0,3212480.117,570539.653,175.8,-0.8579,42.4708,0.22224,4,,,,,,,,44,,,30,35,17:59:50,18
